food_id,food_name,food_group,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,cholesterol_mg,allergies,region,serving_size_g,food_type,protein_calorie_ratio,nutrient_score,health_score,diversity_score,energy_category,allergy_list,contains_milk,contains_egg,contains_peanut,contains_tree_nut,contains_soy,contains_wheat,contains_fish,contains_shellfish,contains_gluten,contains_sesame,protein_g_normalized,fat_g_normalized,carb_g_normalized,protein_kcal,fat_kcal,carb_kcal,protein_pct,fat_pct,carb_pct
825,chettinad fish fry,non-vegetarian,335.0000001,26.44736843,17.63157895,13.22368421,7.05263158,4.407894738,61.71052633,fish,south india,100,dinner,0.05263157895,0.8815789474,43.0,1,Medium,['fish'],False,False,False,False,False,False,True,False,False,False,0.34153168454014354,0.3688024408695652,0.3348954579452055,70.5263158,119.01315789,105.78947372,23.88,40.3,35.82
826,appam with curry,vegetarian,360.0,56.57142857,8.228571429,12.34285714,7.2,7.2,0.0,gluten,south india,100,lunch,0.02285714286,1.028571429,35.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.15024702122446937,0.34327122144927535,0.7475538160273972,32.914285716,111.08571426,226.28571428,8.89,30.0,61.11
827,chana biryani,vegetarian,391.0,58.12162162,9.510810811,15.85135135,8.454054054,7.397297297,0.0,legumes,south india,100,lunch,0.02432432432,1.056756757,38.0,2,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.17633151896928065,0.44496670579710146,0.7687893372602739,38.043243244,142.66216215,232.48648648,9.21,34.53,56.27
828,thayir sadam,vegetarian,280.0,45.0,7.0,8.0,6.0,6.0,0.0,dairy,south india,100,dinner,0.025,1.0,31.0,1,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.12525428654562598,0.21739130434782608,0.589041095890411,28.0,72.0,180.0,10.0,25.71,64.29
829,vegetable sambar rice,vegetarian,344.0,52.12121212,9.381818182,12.50909091,6.254545454,6.254545454,0.0,gluten,south india,100,lunch,0.02727272727,1.042424242,39.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.17370743177660714,0.3480895915942029,0.686591946849315,37.527272728,112.58181818999999,208.48484848,10.47,31.4,58.14
830,peanut rice,vegetarian,322.0000002,48.78787881,7.80606061,9.757575762,5.854545457,5.854545457,0.0,gluten,south india,100,lunch,0.02424242424,0.9757575758,35.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1416519159266008,0.2683355293333333,0.6409298467123288,31.22424244,87.818181858,195.15151524,9.94,27.95,62.11
831,cucumber pachadi,vegetarian,113.0,13.03846154,1.738461538,4.346153846,5.215384615,3.476923077,0.0,gluten,south india,100,dinner,0.01538461538,0.8692307692,7.0,1,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.018219211759351095,0.11148272017391304,0.15121180191780823,6.953846152,39.115384614,52.15384616,7.08,39.82,53.1
832,chili dosa,vegetarian,336.0,56.0,7.84,13.44,8.96,6.72,0.0,gluten,south india,100,breakfast,0.02333333333,1.12,28.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.14234234234333934,0.3750724637681159,0.7397260273972602,31.36,120.96,224.0,8.33,32.14,59.52
833,medu vada with sambar,vegetarian,278.0,41.18518518,7.207407407,10.2962963,5.148148148,6.177777778,0.0,gluten,south india,100,snacks,0.02592592593,1.02962963,32.5,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12947355957381054,0.28395061739130434,0.5367833586301369,28.829629628,92.6666667,164.74074072,10.07,32.37,57.55
834,vegetable uthappam,vegetarian,326.0,50.9375,9.16875,10.1875,6.1125,7.13125,0.0,gluten,south india,100,dinner,0.028125,1.01875,41.0,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1693730020352579,0.28079710144927533,0.670376712328767,36.675,91.6875,203.75,11.04,27.61,61.35
835,rava kesari,vegetarian,228.0000001,29.55555556,3.377777779,6.755555557,16.88888889,3.377777779,0.0,dairy,south india,100,dinner,0.01481481481,0.8444444444,-6.0,2,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.05156769675495313,0.18132045092753624,0.3774733638356164,13.511111116,60.800000013,118.22222224,7.02,31.58,61.4
836,curd paratha,vegetarian,336.0,52.5,7.35,12.6,6.3,6.3,0.0,gluten,south india,100,breakfast,0.021875,1.05,31.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1323743097946732,0.3507246376811594,0.6917808219178082,29.4,113.39999999999999,210.0,8.33,32.14,59.52
837,chettinad chicken masala,non-vegetarian,381.9999999,27.28571428,22.73809523,16.37142857,7.276190475,5.457142856,63.66666665,meat,south india,100,lunch,0.05952380952,0.9095238095,65.0,1,High,['meat'],False,False,False,False,False,False,False,False,False,False,0.4454131549265383,0.46004140782608693,0.34637964767123286,90.95238092,147.34285713,109.14285712,26.18,42.41,31.41
838,masala pongal,vegetarian,325.9999999,49.39393938,8.890909088,9.878787875,5.927272725,5.927272725,0.0,gluten,south india,100,dinner,0.02727272727,0.9878787879,39.0,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.16372090559818228,0.2718489239130435,0.6492320463013698,35.563636352,88.909090875,197.57575752,11.04,27.61,61.35
839,tomato rasam rice,vegetarian,344.0,52.12121212,9.381818182,12.50909091,6.254545454,6.254545454,0.0,gluten,south india,100,lunch,0.02727272727,1.042424242,39.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.17370743177660714,0.3480895915942029,0.686591946849315,37.527272728,112.58181818999999,208.48484848,10.47,31.4,58.14
840,vegetable biryani with raita,vegetarian,415.0000002,55.33333335,9.222222226,13.83333334,7.37777778,6.455555558,0.0,gluten,south india,100,lunch,0.02222222222,0.9222222222,42.0,2,High,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1704607834418245,0.3864734301449275,0.7305936075342465,36.888888904,124.50000005999999,221.3333334,9.64,32.53,57.83
841,chili gobi rice,vegetarian,378.0,59.4,8.64,15.12,7.56,6.48,0.0,gluten,south india,100,lunch,0.02285714286,1.08,33.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.15861668119830444,0.42376811594202896,0.7863013698630137,34.56,136.07999999999998,237.6,8.47,33.33,58.2
842,mysore pak,vegetarian,275.0,27.5,4.583333333,13.75,22.91666666,3.666666666,0.0,dairy,south india,100,dinner,0.01666666667,0.9166666667,-9.5,2,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.0760922212478046,0.38405797101449274,0.34931506849315064,18.333333332,123.75,110.0,7.27,49.09,43.64
843,kootu with rice,vegetarian,326.0,50.9375,9.16875,10.1875,5.09375,7.13125,0.0,legumes,south india,100,lunch,0.028125,1.01875,42.5,2,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.1693730020352579,0.28079710144927533,0.670376712328767,36.675,91.6875,203.75,11.04,27.61,61.35
844,rice with raita,vegetarian,280.0,45.0,7.0,8.0,5.0,6.0,0.0,gluten,south india,100,lunch,0.025,1.0,32.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12525428654562598,0.21739130434782608,0.589041095890411,28.0,72.0,180.0,10.0,25.71,64.29
845,chettinad prawn biryani,non-vegetarian,490.0,62.55319149,22.93617021,18.76595745,9.382978723,7.29787234,72.9787234,shellfish,south india,100,lunch,0.04680851064,1.042553191,53.5,1,High,['shellfish'],False,False,False,False,False,False,True,True,False,False,0.44944257910555135,0.5294480420289855,0.8294957738356165,91.74468084,168.89361705,250.21276596,17.96,33.06,48.98
846,palak chapati,vegetarian,344.0,53.75,9.675,12.9,6.45,6.45,0.0,gluten,south india,100,dinner,0.028125,1.075,39.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.17967160709191554,0.35942028985507246,0.708904109589041,38.7,116.10000000000001,215.0,10.47,31.4,58.14
847,vegetable kootu curry,vegetarian,287.9999999,43.19999999,8.639999997,7.679999998,4.799999998,5.759999998,0.0,legumes,south india,100,lunch,0.03,0.96,40.5,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.15861668113727567,0.2081159419710145,0.5643835615068493,34.559999988,69.11999998200001,172.79999996,12.5,25.0,62.5
848,spicy fish curry,non-vegetarian,374.0000001,22.26190477,24.93333334,16.02857143,8.014285717,5.342857145,62.33333336,fish,south india,100,lunch,0.06666666667,0.8904761905,75.5,1,High,['fish'],False,False,False,False,False,False,True,False,False,False,0.4900707160133798,0.4501035197101449,0.2775603393150685,99.73333336,144.25714287,89.04761908,29.95,43.32,26.74
849,butter chicken,non-vegetarian,425.0000002,18.8888889,26.91666668,23.61111112,6.611111114,5.666666669,66.11111114,meat,north india,100,lunch,0.06333333333,0.9311111111,80.5,2,High,['meat'],False,False,False,False,False,False,False,False,False,False,0.5304175145602669,0.6698872788405797,0.23135464246575344,107.66666672,212.50000008,75.5555556,27.21,53.7,19.09
850,chole bhature,vegetarian,500.0,65.0,15.0,20.0,8.0,6.0,0.0,gluten,north india,100,lunch,0.03,1.0,60.0,7,High,['gluten'],False,False,False,False,False,False,False,False,True,False,0.28799767509527696,0.5652173913043479,0.863013698630137,60.0,180.0,260.0,12.0,36.0,52.0
851,shahi paneer,vegetarian,405.0,28.92857143,14.46428571,24.10714286,5.785714286,6.75,0.0,dairy,north india,100,lunch,0.03571428571,0.9642857143,65.0,4,High,['dairy'],False,False,False,False,False,False,False,False,False,False,0.27709968023914316,0.6842650104347826,0.3688845401369863,57.85714284,216.96428574,115.71428572,14.81,55.56,29.63
852,aloo paratha,vegetarian,340.0,51.51515151,8.242424242,12.36363636,7.212121212,5.151515151,0.0,gluten,north india,100,breakfast,0.02424242424,1.03030303,31.5,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.15052882794053993,0.34387351768115937,0.6782897467123288,32.969696968,111.27272724,206.06060604,9.41,31.76,58.82
853,dal tadka,vegetarian,363.0,46.67142857,12.44571429,15.55714286,5.185714286,6.222857143,0.0,legumes,north india,100,lunch,0.03428571429,1.037142857,52.5,5,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.23603603612410806,0.4364389234782609,0.6119373776712329,49.78285716,140.01428574000002,186.68571428,13.22,37.19,49.59
854,paneer tikka,vegetarian,322.0,16.1,26.83333333,19.32,3.22,5.366666667,53.66666667,dairy,north india,100,lunch,0.08333333333,1.073333333,80.5,5,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.5287222705904926,0.5455072463768117,0.19315068493150686,107.33333332,173.88,64.4,31.06,50.31,18.63
855,palak paneer,vegetarian,362.0,28.57894737,19.05263158,17.14736842,6.668421052,4.763157894,0.0,dairy,north india,100,lunch,0.05263157895,0.9526315789,79.5,4,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.3704400495793427,0.4825324179710145,0.3640951694520548,76.21052632,154.32631578,114.31578948,22.1,44.75,33.15
856,lassi,vegetarian,152.0,15.2,5.066666666,8.106666666,10.13333333,3.04,0.0,dairy,north india,100,dinner,0.03333333333,1.013333333,11.0,3,Low,['dairy'],False,False,False,False,False,False,False,False,False,False,0.0859246342992317,0.22048309176811595,0.18082191780821916,20.266666664,72.959999994,60.8,13.16,47.37,39.47
857,kadhi pakora,vegetarian,381.9999999,42.97499999,9.549999999,17.19,4.774999999,5.729999999,0.0,dairy,north india,100,snacks,0.025,0.955,44.5,2,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.1771287416254843,0.483768115942029,0.5613013697260274,38.199999996,154.71,171.89999996,10.47,42.41,47.12
858,vegetable pulao,vegetarian,342.0,53.74285714,7.817142856,9.77142857,5.862857142,4.885714285,0.0,gluten,north india,100,dinner,0.02285714286,0.9771428571,33.0,4,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.14187736120994843,0.26873705999999997,0.7088062621917808,31.268571424,87.94285713,214.97142856,9.36,26.32,64.33
859,rajma,vegetarian,368.0,52.57142857,15.77142857,12.61714286,5.257142857,6.308571429,0.0,legumes,north india,100,dinner,0.04285714286,1.051428571,64.5,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.3036907875335034,0.351221532173913,0.692759295479452,63.08571428,113.55428574,210.28571428,16.3,29.35,54.35
860,gulab jamun,vegetarian,270.0,43.2,5.4,10.8,16.2,3.24,0.0,dairy,north india,100,dinner,0.02,1.08,3.5,2,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.09270560883569579,0.2985507246376812,0.5643835616438356,21.6,97.2,172.8,7.41,33.33,59.26
861,biriyani,vegetarian,450.0,60.0,12.0,18.0,8.0,6.0,50.0,meat,north india,100,dinner,0.02666666667,1.0,23.0,1,High,['meat'],False,False,False,False,False,False,False,False,False,False,0.22696890438915784,0.5072463768115942,0.7945205479452054,48.0,162.0,240.0,10.67,36.0,53.33
862,masoor dal,vegetarian,303.0,48.69642857,16.23214286,7.575,5.410714286,6.492857143,0.0,legumes,north india,100,lunch,0.05357142857,1.082142857,64.5,3,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.31306306312198423,0.20507246376811594,0.6396771036986302,64.92857144,68.175,194.78571428,19.8,20.79,59.41
863,methi thepla,vegetarian,256.0,40.96,6.144,8.192,4.096,5.12,0.0,gluten,north india,100,dinner,0.024,1.024,28.0,9,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.10784074397081334,0.22295652173913044,0.5336986301369863,24.576,73.72800000000001,163.84,9.38,28.12,62.5
864,malai kofta,vegetarian,393.0,26.2,10.48,21.83333333,6.113333333,6.986666666,0.0,dairy,north india,100,dinner,0.02666666667,0.8733333333,53.5,4,High,['dairy'],False,False,False,False,False,False,False,False,False,False,0.19604766056472417,0.618357487826087,0.33150684931506846,41.92,196.49999996999998,104.8,12.21,57.25,30.53
865,pakoras,vegetarian,275.9999999,34.49999999,6.899999997,11.82857142,4.928571427,4.928571427,0.0,gluten,north india,100,snacks,0.025,0.9857142857,30.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12321999412772658,0.32836438898550724,0.44520547931506843,27.599999988,106.45714278,137.99999996,10.14,39.13,50.72
866,dum aloo,vegetarian,382.0,45.23684211,10.05263158,18.09473684,6.031578947,5.02631579,0.0,legumes,north india,100,dinner,0.02631578947,1.005263158,41.0,3,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.18735373746098535,0.5099923721739131,0.5922855083561643,40.21052632,162.85263156,180.94736844,10.47,42.41,47.12
867,navratan korma,vegetarian,400.0,43.90243902,9.756097561,19.51219512,6.829268293,5.853658537,0.0,dairy,north india,100,dinner,0.0243902439,0.9756097561,41.5,2,High,['dairy'],False,False,False,False,False,False,False,False,False,False,0.18132136857694706,0.55107811942029,0.5740060139726028,39.024390244,175.60975608,175.60975608,10.0,45.0,45.0
868,pulao,vegetarian,337.9999999,54.67647058,6.958823528,9.941176468,5.964705881,4.970588234,0.0,gluten,north india,100,dinner,0.02058823529,0.9941176471,29.0,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12441663672290101,0.2736572889275362,0.7215954873972602,27.835294112,89.470588212,218.70588232,8.28,26.63,65.09
869,chana masala,vegetarian,320.0,48.48484848,11.63636364,7.757575758,4.848484848,6.787878788,0.0,legumes,north india,100,dinner,0.03636363636,0.9696969697,54.5,8,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.21957147771087526,0.21036451472463766,0.6367787463013698,46.54545456,69.818181822,193.93939392,15.0,22.5,62.5
870,tandoori roti,vegetarian,191.0,37.13888889,6.366666666,3.183333333,5.305555555,2.122222222,0.0,gluten,north india,100,lunch,0.03333333333,1.061111111,20.5,1,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.11237043493855,0.07777777776811595,0.481354642328767,25.466666664,28.649999997000002,148.55555556,12.57,14.14,73.3
871,shrikhand,vegetarian,233.9999999,29.24999999,5.849999998,9.749999997,19.49999999,2.924999999,0.0,dairy,north india,100,dinner,0.025,0.975,0.0,6,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.10185992440092781,0.268115941942029,0.3732876710958904,23.399999992,87.749999973,116.99999996,10.26,38.46,51.28
872,keema matar,vegetarian,389.9999999,34.12499999,21.44999999,17.54999999,7.799999997,5.849999998,38.99999999,meat,north india,100,dinner,0.055,0.975,68.0,2,Medium,['meat'],False,False,False,False,False,False,False,False,False,False,0.4192095319100038,0.49420289826086955,0.4400684930136986,85.79999996,157.94999991,136.49999996,22.56,41.54,35.9
873,chole,vegetarian,339.9999999,53.42857141,11.65714285,7.771428569,3.885714285,6.799999998,0.0,legumes,north india,100,dinner,0.03428571429,0.9714285714,56.0,2,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.21999418759172334,0.21076604547826086,0.7045009782191781,46.6285714,69.942857121,213.71428564,14.12,21.18,64.71
874,vegetable korma,vegetarian,382.0,45.23684211,10.05263158,18.09473684,6.031578947,6.031578947,0.0,dairy,north india,100,dinner,0.02631578947,1.005263158,43.0,3,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.18735373746098535,0.5099923721739131,0.5922855083561643,40.21052632,162.85263156,180.94736844,10.47,42.41,47.12
875,paneer butter masala,vegetarian,452.0,34.39130435,14.73913044,25.05652174,6.87826087,5.895652174,0.0,dairy,north india,100,lunch,0.03260869565,0.9336956522,61.5,2,High,['dairy'],False,False,False,False,False,False,False,False,False,False,0.2826908255747949,0.7117832388405798,0.44371649794520546,58.95652176,225.50869566,137.5652174,13.97,53.43,32.6
876,chapati,vegetarian,158.0,31.6,5.266666667,2.106666667,4.213333333,3.16,0.0,gluten,north india,100,dinner,0.03333333333,1.053333333,20.0,1,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.08999321903331589,0.046570048318840575,0.4054794520547945,21.066666668,18.960000002999998,126.4,12.66,11.39,75.95
